NO2_level,SO2_level,CO_level,O3_level,PM2.5,PM10,pH_soil,heavy_metals,temperature,humidity
31.70575987408322,25.354951640083463,10.097049915743336,71.27135794851146,36.58370260079086,72.89331089674597,6.247612539385892,146.72045035569414,9.924529040860657,65.2143501480047
31.383453996650097,27.63486890023376,10.346498680178959,54.34125920337156,36.10685816735035,65.52326809168244,6.920310013252276,156.78614816750044,10.94571244394831,57.242096886282326
34.13591624518012,28.358710021760356,11.166486700354877,64.71812389124706,36.3251240190162,67.66321392497352,6.7733667841006895,164.3707914693111,8.71211070542692,61.15870739968177
30.065009459389536,27.769767844759464,9.738000498873296,56.425037264242434,33.35160898748935,68.5530579827413,6.380533950415153,154.36352795020898,13.829900704465093,56.49094181177242
37.26767038578659,26.703988271733085,12.024737778217801,74.46744118571337,37.17282284777338,63.53270016325041,6.316587794092656,123.5798817334108,17.331791872231673,55.2410632731656
28.67671583381022,25.710460836901987,9.3808995810499,49.28519109525389,29.944135733686103,54.199233412294106,6.304120925478089,177.99941437713156,19.93667258294551,36.76694242541642
43.600845832948096,33.917271890173225,14.430707838569154,62.968963555006525,40.318482269168534,63.206927724916426,6.038794907750749,138.93308856271136,14.620244881787386,63.16305462532078
33.128336738825034,23.046689396566286,11.125636700277001,66.26902969604619,29.798131600708864,49.42533959154551,7.307687844734721,177.8618157295702,13.40076238372578,64.99551873241485
25.714212217918586,20.490589083627743,8.968574684374408,72.80987712104215,30.133508450366904,72.39339846212528,6.33883976539433,204.87005104894274,15.758789961243702,49.82669757869787
24.64553750969444,18.244304399327017,8.537995665716979,59.33221291529387,26.82154918436391,49.52941769673432,7.108579260412748,152.69810077239902,10.824285491849885,54.15308775593644
32.41236207621593,25.667367369218848,10.497898268621332,58.52334861694079,31.136649294082247,61.13987808825074,7.2606580259612254,122.00082980468567,25.447693608473866,31.965078170205842
28.882686073370746,25.8764275482773,9.559901768755267,76.60233098487302,32.86929409748288,58.280187152137074,6.99915544907398,164.2714700531376,6.961694864409706,61.66170012797349
33.57000247046046,29.789715339422287,11.16887565338372,51.84388978485423,39.318008341310076,65.65084861398603,6.284189843640976,184.8610911363812,15.923702894478623,57.758722969902124
32.366188122867726,26.331283622273414,10.465430875081928,45.356027596186436,37.174662691727576,68.36649217378249,6.701865045168304,206.1855995360949,25.118031096148197,46.81907428193279
29.635855436715637,28.0751588095004,10.033356317049169,65.37445777511292,28.07001145115985,66.76841322421916,6.487902196804542,140.28803007899708,15.03399922279999,63.72653398730503
25.766031409657977,20.122812788399205,8.681744343265766,56.2899787690423,27.490734436083773,53.95467991677802,6.048149069634936,170.41547516107977,14.049804824992528,49.634325277704335
22.425763876570677,17.80611705957503,7.652765001461283,50.800443013582566,31.277771889907054,54.528182717094595,6.662179640860802,157.31558727300694,13.212772885947864,59.03967281596208
27.767425239664895,23.77261722203921,9.472419565540168,66.77382167426079,28.712992963184007,61.415257321183525,5.910480104420099,156.98583395811826,14.098041591187961,42.754335817484865
34.28199397161736,27.909127883687297,11.373450853782415,65.66320329881654,34.89529693297934,62.25655789684732,7.093839694230782,223.82526388264853,21.864242373382652,48.832357304566294
31.07046872065102,25.469844864137325,10.24894738303149,57.91555844236659,35.292437529464266,73.00074713659566,6.267691351350804,132.617506945605,3.940690443352466,56.28611219929541
23.771306106440058,17.750768853140276,8.363257792604866,49.266087253208866,26.35775029927313,60.0767389359758,6.60057982793642,171.08059150925567,22.667168506481627,50.9194949671686
30.86590462925591,25.254712235602376,10.043558723256792,69.32602047794353,33.83566929599142,66.75027774282786,6.641643935773071,175.77030279303938,7.880214237749275,52.36462359279178
31.926586898644185,23.354354448312385,10.701163190982108,67.97224418312696,30.153875654431896,66.98877970972282,6.370547513147962,185.42120163026658,13.666738353827926,51.85190486636936
25.580712818994336,24.129701507157243,8.792834097291978,59.43887821736267,28.54432475954296,66.1208159756933,6.793346900737637,169.8931320767943,12.85377789850669,61.833582765161715
30.76862552972764,26.117509257057517,10.168678371055494,77.08054618027238,34.4205211202642,62.805188781735296,6.262548171688738,168.7864925069694,17.9427663488536,46.660974453191024
30.29104359223,23.26576222346029,10.152539682117423,53.55573930628278,28.39564495474299,52.12590687887007,6.935648648728622,161.5235151388504,7.009378240581262,40.42953987232258
24.285148510846884,21.114840420750056,8.035321837977005,47.50985803694084,30.892513320389327,59.79741961986131,5.827010159876625,163.6526404236684,17.310863330409713,68.84040737684934
31.788936801741418,23.776041357092808,10.721486444363805,57.18031016164661,34.014448684264806,57.69275750467619,6.563189789773206,158.76805238778385,25.121548116434262,61.25376672868774
32.803922631841175,26.276603121374244,10.804196362263754,62.75688092189249,36.33982344235615,59.262429070040525,7.469464499529142,187.12608279241243,8.184129977035948,42.98530806042584
35.41525621587638,29.617912748940668,11.520032260659107,66.11281808093209,36.920896131719815,68.89522748239912,5.999834337697212,152.60613665609944,15.948530838051978,58.922812633425956
35.26901026017451,25.66305303741617,11.790504923219732,62.177715641219166,40.253827446026236,73.35628868215761,6.161127514737574,169.15328302541946,11.690089111016954,49.12520773897809
23.111653160214544,22.56391961114296,7.7926272099558105,62.061104436200196,29.242665404072447,56.32705824930261,6.756953924829458,166.984282974595,17.12943603096518,54.070154137828006
25.310874800424386,21.59492216346731,8.311570180854604,50.112034526646205,28.89830825687887,59.879443448489816,6.589790890969799,188.41891392514134,15.09573888707876,55.39437184659556
32.5751763360433,24.701842503496962,10.46122706610821,74.58018736700339,34.91199831072283,74.71812804767697,6.6753150496367795,165.7252760245981,11.792565454778451,51.759639269447554
32.56892975456105,26.070404157371406,10.891880916637442,62.37036247468387,36.17125193984579,64.48352308461271,6.744593565073831,131.98528628660068,17.43936142435537,43.44266263195835
32.57523843153024,24.21713457092637,10.516485658959814,71.96846202531711,34.691723269895256,81.01444870133393,6.817360734280885,193.41203735708868,24.021740548933714,41.083719202370546
49.26365745327361,33.52453011594244,16.130056072378956,72.44726575233108,44.679969545575815,78.44312773671234,7.0548499209781115,152.43385319252872,14.045481041363507,43.815340324505826
32.85445255346583,24.03147049155522,10.439949884463006,66.79580677461661,32.60669646865924,50.67277747333536,6.7049093284642565,153.97376651166616,18.59878971074091,42.382383062325104
35.677828200902994,31.768364366284274,12.042639733928905,68.82926952221884,34.41799416788895,70.24787108836382,6.379371172690729,151.88048584603746,8.533635210644182,55.06139949418436
34.770008817466014,27.455531512676465,11.473206138680329,67.48967200712492,31.65418947508053,67.00711486640566,6.836286850601366,195.85163036942998,10.217818115909957,47.7334910509375
33.25695625652899,25.229027112279322,10.957744254584618,68.44456458155194,40.20290398347821,72.3081386581495,7.449940967447608,131.78592539490216,17.362031389401885,58.13950496242525
28.42365377679827,24.63978670986758,9.418112315677693,72.00268175177875,28.322602559905107,64.60882710264849,6.433683126808713,227.091801941287,22.420580142679825,63.66217148201936
33.79484610246634,26.672766951851507,11.218281053610314,65.0901077985983,33.19819206809208,62.68720038384002,6.012735347664679,181.24848965796784,16.7780667439283,45.810434214335416
26.13587392731214,22.625997764589624,8.833235237708672,66.12637963163296,28.526302559679692,49.725024095092934,7.053540334643486,175.00018162901807,13.434709847384228,55.676690081661654
28.815906966299956,25.636286883236828,9.86543246629329,60.80847723222217,34.9743173106133,58.707972075407795,6.439809418023201,163.3002141679063,14.99645702711677,57.498622589470955
27.573182260854484,25.301606550521853,9.294800207988752,72.55021062793757,30.659060321636606,53.347584403133034,5.413665226992982,159.84773376708296,8.747961330151412,60.34604204411704
30.409370696931614,24.14368305324475,10.152871561371859,56.752609862298485,36.988848636180165,57.222895339219065,6.923710838575211,179.6595569533389,18.022576631776833,51.74826436327246
41.573292833367546,29.635009935394415,13.399265407567492,81.03684059663354,37.923503827288926,73.22135381430155,6.232335907023039,175.22767078923152,19.411665311617046,57.7209915277887
20.66367403704126,19.781733624217342,7.187713086368165,57.944206009661755,28.23518690889616,66.15390335638872,6.454733358847919,175.65942290854815,12.739548335834598,58.45271535888928
33.431300951872565,22.111808146465112,11.09095063934018,51.92631956380464,32.55273941134426,66.16461137507166,6.665990165284507,168.45151527795002,12.649789261202493,41.29848114612578
21.936420644051744,17.937828197628768,7.238892514684197,59.79940357690701,34.59729976975121,46.98431301658993,6.595249839889533,162.0057299927488,16.329391148260243,60.52686506976261
27.640340671052833,26.553918870415465,9.022465116894706,55.60772300862209,28.02140914554316,62.460457147277964,6.854725908569519,165.52179341262496,12.816401319797023,62.46470771276891
35.44475298483683,31.012311919420984,11.782078714255592,70.90304958584453,37.19631392158318,73.18774749590534,6.282256814715078,158.92440254009716,14.669336926870887,45.03247049477874
30.321400095477316,24.662627968625902,10.130593116268782,56.9075682037718,35.094170700082685,56.956499736598445,6.7565528990880415,190.2409309282217,25.49860894583258,47.630073881559724
24.61127611035347,23.458751981288266,8.346586165835504,56.275042978423144,31.008162958566576,56.289773110537,6.370226661208042,175.57340105769765,13.764871496270016,59.95085417997568
26.42348145370016,23.834241035937154,8.930731222723125,45.45306673391582,30.298225895586967,58.59925438069449,6.869405240443752,109.8862797111519,13.20829923989389,51.30271218425944
33.39798874467338,32.85675598924716,11.088912964474348,59.740744943876734,34.649331147603746,57.88430392969569,6.807683742006526,181.19485295066048,11.762290971824203,64.84863499174801
26.34816684141432,25.413233243576315,8.796498116362422,41.14823212353407,30.940334520785918,62.98167982589703,6.032280648977702,164.21753038415252,18.720959857499682,74.27824501744377
31.082292947909874,25.285311290993405,10.169026939292499,49.761694591278165,33.20836976386046,60.910968023282436,7.042991058087516,170.05573545195722,14.093879133909486,45.093200106695434
30.22785919951907,23.202848718558684,10.107526810875257,68.174460928962,36.02835287009617,64.09622854701254,6.232018277442976,154.54981371265205,11.75313480839287,40.31298656426581
26.741998261970913,20.15810649047031,8.826924923068267,66.98320057399502,37.6767679619566,52.50695353876494,6.904028899140573,191.522543391126,21.60652016136506,52.23492587536623
40.719720446626624,30.76678749504776,13.297566685130882,69.69154867293037,37.75935691295247,65.44159621037477,6.683643656700671,185.78696580946385,22.098015022568184,56.16661753997735
33.169595111590056,25.07209606522642,10.61036181262945,55.53202889960232,30.7923481282168,68.27538608290743,7.419091838397561,158.73336502750345,11.997882171306475,51.69239517589907
19.874287066711965,17.092636114160634,7.168117247478718,57.56802397754895,26.659726094973415,51.30216888205601,6.388267008814074,172.02371583063143,5.6673002431969195,71.6989565116119
30.93227157384714,24.17299001843852,10.37420096863675,62.34408831681431,41.29849095727124,73.74133706032683,6.3253416019409014,143.8202813285833,20.03756844918461,36.595157778175206
26.69106767615806,21.18243783085024,9.058526249710194,51.409509556922885,28.603616901785642,55.88629407400842,6.490290197056134,137.31053867478272,11.57685087119998,61.140760794716115
34.26216667398112,30.50536660713569,11.475188198983439,75.73205308372965,40.47465042072088,65.55630975204998,6.348410108582862,150.9497565940293,18.953127995813844,44.464827794504146
26.037396307836495,24.78197766781715,9.144313781243463,67.43385684773997,35.655540226931215,64.75431323859718,6.899970950971025,186.24757895736542,5.149480911440822,74.61903860635255
29.426317792665504,24.697213613699518,10.030769350803277,60.00281372642889,30.995025950475316,50.66986232433463,5.691844695781706,175.9809478653388,19.462986691496546,70.19366018593291
32.524936394902284,29.222356475231194,10.389306072204356,63.22506126991716,36.2219110744972,50.441793792566166,5.973158790426823,169.9932963062141,8.944140353596094,47.861363945368474
34.32877597085061,27.319124600720542,11.042717397908042,65.39857285192066,40.48245545189597,53.35054897760476,5.966098539210403,174.16290112906398,18.653820595332622,45.17751834324789
23.998517964721117,20.27669057970403,8.0745916738772,43.26552823849412,28.26172755587021,65.63705129929505,6.975153795986788,180.07510370216704,15.07136533918217,61.06019620020693
28.327493820795258,27.209995064936944,9.503466356280743,59.35357846815333,31.385755212170068,55.96623865330955,7.355306686290962,160.72343495845058,10.230302903016776,51.01354205059646
27.62527344419522,24.890456809466926,9.39111383735239,55.594235393695705,29.8301213246712,77.24508641061442,6.447775390731264,173.11620480079148,12.964818435366098,53.06347860299457
26.73335383713144,21.29218460991281,8.874857388508739,52.68038145569325,27.99574211020026,54.763614495390286,6.415589138404995,180.16408188860362,18.431592284783505,51.03808806303235
38.82727120140548,29.03295824453552,12.68553471331706,63.28210613747456,36.348530085645265,68.4709489633631,6.535026081556591,180.4360874118374,15.529472265576171,33.03853230523535
